,KrugerLowerSabie2022-A1,KrugerLowerSabie2022-A2,KrugerLowerSabie2022-A3,KrugerLowerSabie2022-A4,KrugerLowerSabie2022-A5,KrugerLowerSabie2022-A6,KrugerLowerSabie2022-A7,KrugerLowerSabie2022-A9,KrugerLowerSabie2022-A8,KrugerLowerSabie2022-A10,KrugerLowerSabie2022-B6,KrugerLowerSabie2022-B5,KrugerLowerSabie2022-B4,KrugerLowerSabie2022-B2,KrugerLowerSabie2022-B3,KrugerLowerSabie2022-B1,KrugerLowerSabie2022-A11,KrugerLowerSabie2022-A12,KrugerLowerSabie2022-A13,KrugerLowerSabie2022-B9,KrugerLowerSabie2022-B10,KrugerLowerSabie2022-B11,KrugerLowerSabie2022-B12,KrugerLowerSabie2022-B13,KrugerLowerSabie2022-B14,KrugerLowerSabie2022-B16,KrugerLowerSabie2022-B17,KrugerLowerSabie2022-A14,KrugerLowerSabie2022-A15,KrugerLowerSabie2022-A16,KrugerLowerSabie2022-B18,KrugerLowerSabie2022-B19,KrugerLowerSabie2022-A18,KrugerLowerSabie2022-A17,KrugerLowerSabie2022-A19,KrugerLowerSabie2022-A20,KrugerLowerSabie2022-B20,KrugerLowerSabie2022-B22,KrugerLowerSabie2022-B23,KrugerLowerSabie2022-A22,KrugerLowerSabie2022-B25,KrugerLowerSabie2022-A23,KrugerLowerSabie2022-A24,KrugerLowerSabie2022-A25,KrugerLowerSabie2022-B26,KrugerLowerSabie2022-B27,KrugerLowerSabie2022-A26,KrugerLowerSabie2022-A27,KrugerLowerSabie2022-A28,KrugerLowerSabie2022-A30,KrugerLowerSabie2022-A29,KrugerLowerSabie2022-B30,KrugerLowerSabie2022-B28,KrugerLowerSabie2022-B8,KrugerLowerSabie2022-B7
0.0,0.9444444444444444,0.9948979591836735,0.9899497487437185,0.9464285714285714,0.9906103286384976,0.8611111111111112,0.8944723618090452,0.9597069597069597,0.9393939393939394,0.9952380952380953,0.9373040752351097,0.9056603773584906,0.9103448275862069,0.9867549668874173,0.9731800766283525,0.934640522875817,1.0,0.905,0.7110423116615067,0.967032967032967,0.9442622950819672,1.0,0.9344978165938864,0.8598484848484849,0.9969230769230769,0.9431137724550899,0.9208860759493671,0.9126506024096386,0.88,0.9926470588235294,0.9710843373493976,0.9428152492668622,0.8745098039215686,0.941747572815534,0.9928825622775801,0.8628318584070797,0.9333333333333333,0.9180929095354523,0.9317073170731708,0.8471502590673575,0.9789473684210527,0.9944444444444445,0.9969325153374233,0.8906976744186047,0.9441340782122905,0.9254807692307693,0.9572368421052632,0.8755760368663594,0.9951690821256038,0.9951923076923077,0.7456015216357584,0.974910394265233,0.8870967741935484,0.907103825136612,0.7797979797979797
0.05,0.3484848484848485,0.9897959183673469,0.9798994974874372,0.625,0.9577464788732394,0.15,0.02512562814070352,0.8315018315018315,0.5584415584415584,0.973015873015873,0.3385579937304075,0.39622641509433965,0.6344827586206897,0.9337748344370861,0.6360153256704981,0.673202614379085,0.9841772151898734,0.365,0.5902992776057792,0.9560439560439561,0.5508196721311476,1.0,0.7248908296943232,0.29545454545454547,0.8369230769230769,0.6077844311377245,0.5316455696202531,0.5180722891566265,0.4,0.9742647058823529,0.9036144578313253,0.5058651026392962,0.0196078431372549,0.5533980582524272,0.9857651245551602,0.09292035398230089,0.6444444444444445,0.7004889975550123,0.7658536585365854,0.05958549222797927,0.9298245614035088,0.9944444444444445,0.9846625766871165,0.4441860465116279,0.6089385474860335,0.3293269230769231,0.09210526315789473,0.17050691244239632,0.9758454106280193,0.9711538461538461,0.618640038040894,0.7777777777777778,0.20967741935483872,0.39344262295081966,0.7313131313131314
0.25,0.0,0.47959183673469385,0.7185929648241206,0.0,0.4084507042253521,0.0,0.0,0.018315018315018316,0.017316017316017316,0.32857142857142857,0.0,0.0,0.07586206896551724,0.1390728476821192,0.007662835249042145,0.0,0.5474683544303798,0.0,0.5144478844169247,0.45604395604395603,0.0,0.7591836734693878,0.0,0.0,0.006153846153846154,0.0,0.006329113924050633,0.0,0.0,0.20588235294117646,0.0746987951807229,0.007331378299120235,0.0,0.0048543689320388345,0.40213523131672596,0.0,0.0031746031746031746,0.28728606356968217,0.03414634146341464,0.0025906735751295338,0.2,0.5333333333333333,0.5,0.0069767441860465115,0.00558659217877095,0.01201923076923077,0.0,0.0,0.5797101449275363,0.5384615384615384,0.38611507370423215,0.007168458781362007,0.002304147465437788,0.0,0.5410101010101006
0.5,0.0,0.0,0.020100502512562814,0.0,0.0,0.0,0.0,0.003663003663003663,0.012987012987012988,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.4850361197110424,0.005494505494505495,0.0,0.004081632653061225,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.003676470588235294,0.0,0.001466275659824047,0.0,0.0,0.010676156583629894,0.0,0.0031746031746031746,0.265281173594132,0.0,0.0025906735751295338,0.010526315789473684,0.0,0.0,0.0069767441860465115,0.00558659217877095,0.01201923076923077,0.0,0.0,0.004830917874396135,0.0,0.35259153590109377,0.007168458781362007,0.002304147465437788,0.0,0.5410101010101006
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46955624355005166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017793594306049821,0.0,0.0,0.25183374083129584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31407513076557303,0.0,0.0,0.0,0.54040404040404
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385964912280702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23227383863080683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2748454588682834,0.0,0.0,0.0,0.5397979797979794
1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099587203302374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24417498811222058,0.0,0.0,0.0,0.5391919191919188
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35113519091847273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19781264859724199,0.0,0.0,0.0,0.5307070707070703
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232714138286894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10889205896338565,0.0,0.0,0.0,0.5008080808080804
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29076367389060886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04136947218259628,0.0,0.0,0.0,0.4826262626262623
